X,M
95092,-21459
95093,-21496
95094,-21532
95095,-21569
95096,-21605
95097,-21640
95098,-21676
95099,-21710
95100,-21745
95101,-21779
95102,-21812
95103,-21846
95104,-21878
95105,-21911
95106,-21943
95107,-21975
95108,-22006
95109,-22037
95110,-22067
95111,-22097
95112,-22127
95113,-22156
95114,-22184
95115,-22213
95116,-22241
95117,-22268
95118,-22296
95119,-22322
95120,-22349
95121,-22375
95122,-22400
95123,-22425
95124,-22450
95125,-22474
95126,-22498
95127,-22522
95128,-22545
95129,-22567
95130,-22590
95131,-22611
95132,-22633
95133,-22654
95134,-22674
95135,-22695
95136,-22714
95137,-22734
95138,-22753
95139,-22771
95140,-22789
95141,-22807
95142,-22824
95143,-22841
95144,-22858
95145,-22874
95146,-22889
95147,-22904
95148,-22919
95149,-22933
95150,-22947
95151,-22961
95152,-22974
95153,-22987
95154,-22999
95155,-23011
95156,-23022
95157,-23033
95158,-23044
95159,-23054
95160,-23063
95161,-23073
95162,-23082
95163,-23090
95164,-23098
95165,-23106
95166,-23113
95167,-23120
95168,-23126
95169,-23132
95170,-23138
95171,-23143
95172,-23147
95173,-23151
95174,-23155
95175,-23159
95176,-23162
95177,-23164
95178,-23166
95179,-23168
95180,-23169
95181,-23170
95182,-23171
95183,-23171
95184,-23170
95185,-23169
95186,-23168
95187,-23166
95188,-23164
95189,-23162
95190,-23159
95191,-23155
95192,-23151
95193,-23147
95194,-23143
95195,-23138
95196,-23132
95197,-23126
95198,-23120
95199,-23113
95200,-23106
95201,-23098
95202,-23090
95203,-23082
95204,-23073
95205,-23063
95206,-23054
95207,-23044
95208,-23033
95209,-23022
95210,-23011
95211,-22999
95212,-22987
95213,-22974
95214,-22961
95215,-22947
95216,-22933
95217,-22919
95218,-22904
95219,-22889
95220,-22874
95221,-22858
95222,-22841
95223,-22824
95224,-22807
95225,-22789
95226,-22771
95227,-22753
95228,-22734
95229,-22714
95230,-22695
95231,-22674
95232,-22654
95233,-22633
95234,-22611
95235,-22590
95236,-22567
95237,-22545
95238,-22522
95239,-22498
95240,-22474
95241,-22450
95242,-22425
95243,-22400
95244,-22375
95245,-22349
95246,-22322
95247,-22296
95248,-22268
95249,-22241
95250,-22213
95251,-22184
95252,-22156
95253,-22127
95254,-22097
95255,-22067
95256,-22037
95257,-22006
95258,-21975
95259,-21943
95260,-21911
95261,-21878
95262,-21846
95263,-21812
95264,-21779
95265,-21745
95266,-21710
95267,-21676
95268,-21640
95269,-21605
95270,-21569
95271,-21532
95272,-21496
95273,-21459
95274,-21421
95275,-21383
95276,-21345
95277,-21306
95278,-21267
95279,-21227
95280,-21187
95281,-21147
95282,-21107
95283,-21065
95284,-21024
95285,-20982
95286,-20940
95287,-20897
95288,-20854
95289,-20811
95290,-20767
95291,-20723
95292,-20679
95293,-20634
95294,-20589
95295,-20543
95296,-20497
95297,-20451
95298,-20404
95299,-20357
95300,-20309
95301,-20261
95302,-20213
95303,-20165
95304,-20116
95305,-20066
95306,-20017
95307,-19967
95308,-19916
95309,-19865
95310,-19814
95311,-19763
95312,-19711
95313,-19658
95314,-19606
95315,-19553
95316,-19500
95317,-19446
95318,-19392
95319,-19338
95320,-19283
95321,-19228
95322,-19172
95323,-19116
95324,-19060
95325,-19004
95326,-18947
95327,-18890
95328,-18832
95329,-18774
95330,-18716
95331,-18658
95332,-18599
95333,-18540
95334,-18480
95335,-18420
95336,-18360
95337,-18299
95338,-18238
95339,-18177
95340,-18115
95341,-18054
95342,-17991
95343,-17929
95344,-17866
95345,-17803
95346,-17739
95347,-17675
95348,-17611
95349,-17546
95350,-17482
95351,-17416
95352,-17351
95353,-17285
95354,-17219
95355,-17153
95356,-17086
95357,-17019
95358,-16952
95359,-16884
95360,-16816
95361,-16748
95362,-16679
95363,-16610
95364,-16541
95365,-16471
95366,-16402
95367,-16331
95368,-16261
95369,-16190
95370,-16119
95371,-16048
95372,-15976
95373,-15905
95374,-15832
95375,-15760
95376,-15687
95377,-15614
95378,-15541
95379,-15467
95380,-15393
95381,-15319
95382,-15245
95383,-15170
95384,-15095
95385,-15020
95386,-14944
95387,-14868
95388,-14792
95389,-14716
95390,-14639
95391,-14562
95392,-14485
95393,-14408
95394,-14330
95395,-14252
95396,-14174
95397,-14096
95398,-14017
95399,-13938
95400,-13859
95401,-13779
95402,-13699
95403,-13619
95404,-13539
95405,-13459
95406,-13378
95407,-13297
95408,-13216
95409,-13134
95410,-13052
95411,-12970
95412,-12888
95413,-12806
95414,-12723
95415,-12640
95416,-12557
95417,-12474
95418,-12390
95419,-12307
95420,-12222
95421,-12138
95422,-12054
95423,-11969
95424,-11884
95425,-11799
95426,-11714
95427,-11628
95428,-11542
95429,-11456
95430,-11370
95431,-11284
95432,-11197
95433,-11110
95434,-11023
95435,-10936
95436,-10849
95437,-10761
95438,-10673
95439,-10585
95440,-10497
95441,-10409
95442,-10320
95443,-10231
95444,-10142
95445,-10053
95446,-9964
95447,-9875
95448,-9785
95449,-9695
95450,-9605
95451,-9515
95452,-9424
95453,-9334
95454,-9243
95455,-9152
95456,-9061
95457,-8970
95458,-8878
95459,-8787
95460,-8695
95461,-8603
95462,-8511
95463,-8419
95464,-8327
95465,-8234
95466,-8142
95467,-8049
95468,-7956
95469,-7863
95470,-7769
95471,-7676
95472,-7583
95473,-7489
95474,-7395
95475,-7301
95476,-7207
95477,-7113
95478,-7019
95479,-6924
95480,-6830
95481,-6735
95482,-6640
95483,-6545
95484,-6450
95485,-6355
95486,-6260
95487,-6164
95488,-6069
95489,-5973
95490,-5877
95491,-5781
95492,-5686
95493,-5589
95494,-5493
95495,-5397
95496,-5301
95497,-5204
95498,-5108
95499,-5011
95500,-4914
95501,-4817
95502,-4721
95503,-4624
95504,-4526
95505,-4429
95506,-4332
95507,-4235
95508,-4137
95509,-4040
95510,-3942
95511,-3845
95512,-3747
95513,-3649
95514,-3551
95515,-3453
95516,-3355
95517,-3257
95518,-3159
95519,-3061
95520,-2963
95521,-2865
95522,-2766
95523,-2668
95524,-2570
95525,-2471
95526,-2373
95527,-2274
95528,-2176
95529,-2077
95530,-1978
95531,-1880
95532,-1781
95533,-1682
95534,-1583
95535,-1485
95536,-1386
95537,-1287
95538,-1188
95539,-1089
95540,-990
95541,-891
95542,-792
95543,-693
95544,-594
95545,-495
95546,-396
95547,-297
95548,-198
95549,-99
95550,0
95551,99
95552,198
95553,297
95554,396
95555,495
95556,594
95557,693
95558,792
95559,891
95560,990
95561,1089
95562,1188
95563,1287
95564,1386
95565,1485
95566,1583
95567,1682
95568,1781
95569,1880
95570,1978
95571,2077
95572,2176
95573,2274
95574,2373
95575,2471
95576,2570
95577,2668
95578,2766
95579,2865
95580,2963
95581,3061
95582,3159
95583,3257
95584,3355
95585,3453
95586,3551
95587,3649
95588,3747
95589,3845
95590,3942
95591,4040
95592,4137
95593,4235
95594,4332
95595,4429
95596,4526
95597,4624
95598,4721
95599,4817
95600,4914
95601,5011
95602,5108
95603,5204
95604,5301
95605,5397
95606,5493
95607,5589
95608,5686
95609,5781
95610,5877
95611,5973
95612,6069
95613,6164
95614,6260
95615,6355
95616,6450
95617,6545
95618,6640
95619,6735
95620,6830
95621,6924
95622,7019
95623,7113
95624,7207
95625,7301
95626,7395
95627,7489
95628,7583
95629,7676
95630,7769
95631,7863
95632,7956
95633,8049
95634,8142
95635,8234
95636,8327
95637,8419
95638,8511
95639,8603
95640,8695
95641,8787
95642,8878
95643,8970
95644,9061
95645,9152
95646,9243
95647,9334
95648,9424
95649,9515
95650,9605
95651,9695
95652,9785
95653,9875
95654,9964
95655,10053
95656,10142
95657,10231
95658,10320
95659,10409
95660,10497
95661,10585
95662,10673
95663,10761
95664,10849
95665,10936
95666,11023
95667,11110
95668,11197
95669,11284
95670,11370
95671,11456
95672,11542
95673,11628
95674,11714
95675,11799
95676,11884
95677,11969
95678,12054
95679,12138
95680,12222
95681,12307
95682,12390
95683,12474
95684,12557
95685,12640
95686,12723
95687,12806
95688,12888
95689,12970
95690,13052
95691,13134
95692,13216
95693,13297
95694,13378
95695,13459
95696,13539
95697,13619
95698,13699
95699,13779
95700,13859
95701,13938
95702,14017
95703,14096
95704,14174
95705,14252
95706,14330
95707,14408
95708,14485
95709,14562
95710,14639
95711,14716
95712,14792
95713,14868
95714,14944
95715,15020
95716,15095
95717,15170
95718,15245
95719,15319
95720,15393
95721,15467
95722,15541
95723,15614
95724,15687
95725,15760
95726,15832
95727,15905
95728,15976
95729,16048
95730,16119
95731,16190
95732,16261
95733,16331
95734,16402
95735,16471
95736,16541
95737,16610
95738,16679
95739,16748
95740,16816
95741,16884
95742,16952
95743,17019
95744,17086
95745,17153
95746,17219
95747,17285
95748,17351
95749,17416
95750,17482
95751,17546
95752,17611
95753,17675
95754,17739
95755,17803
95756,17866
95757,17929
95758,17991
95759,18054
95760,18115
95761,18177
95762,18238
95763,18299
95764,18360
95765,18420
95766,18480
95767,18540
95768,18599
95769,18658
95770,18716
95771,18774
95772,18832
95773,18890
95774,18947
95775,19004
95776,19060
95777,19116
95778,19172
95779,19228
95780,19283
95781,19338
95782,19392
95783,19446
95784,19500
95785,19553
95786,19606
95787,19658
95788,19711
95789,19763
95790,19814
95791,19865
95792,19916
95793,19967
95794,20017
95795,20066
95796,20116
95797,20165
95798,20213
95799,20261
95800,20309
95801,20357
95802,20404
95803,20451
95804,20497
95805,20543
95806,20589
95807,20634
95808,20679
95809,20723
95810,20767
95811,20811
95812,20854
95813,20897
95814,20940
95815,20982
95816,21024
95817,21065
95818,21107
95819,21147
95820,21187
95821,21227
95822,21267
95823,21306
95824,21345
95825,21383
95826,21421
95827,21459
95828,21496
95829,21532
95830,21569
95831,21605
95832,21640
95833,21676
95834,21710
95835,21745
95836,21779
95837,21812
95838,21846
95839,21878
95840,21911
95841,21943
95842,21975
95843,22006
95844,22037
95845,22067
95846,22097
95847,22127
95848,22156
95849,22184
95850,22213
95851,22241
95852,22268
95853,22296
95854,22322
95855,22349
95856,22375
95857,22400
95858,22425
95859,22450
95860,22474
95861,22498
95862,22522
95863,22545
95864,22567
95865,22590
95866,22611
95867,22633
95868,22654
95869,22674
95870,22695
95871,22714
95872,22734
95873,22753
95874,22771
95875,22789
95876,22807
95877,22824
95878,22841
95879,22858
95880,22874
95881,22889
95882,22904
95883,22919
95884,22933
95885,22947
95886,22961
95887,22974
95888,22987
95889,22999
95890,23011
95891,23022
95892,23033
95893,23044
95894,23054
95895,23063
95896,23073
95897,23082
95898,23090
95899,23098
95900,23106
95901,23113
95902,23120
95903,23126
95904,23132
95905,23138
95906,23143
95907,23147
95908,23151
95909,23155
95910,23159
95911,23162
95912,23164
95913,23166
95914,23168
95915,23169
95916,23170
95917,23171
95918,23171
95919,23170
95920,23169
95921,23168
95922,23166
95923,23164
95924,23162
95925,23159
95926,23155
95927,23151
95928,23147
95929,23143
95930,23138
95931,23132
95932,23126
95933,23120
95934,23113
95935,23106
95936,23098
95937,23090
95938,23082
95939,23073
95940,23063
95941,23054
95942,23044
95943,23033
95944,23022
95945,23011
95946,22999
95947,22987
95948,22974
95949,22961
95950,22947
95951,22933
95952,22919
95953,22904
95954,22889
95955,22874
95956,22858
95957,22841
95958,22824
95959,22807
95960,22789
95961,22771
95962,22753
95963,22734
95964,22714
95965,22695
95966,22674
95967,22654
95968,22633
95969,22611
95970,22590
95971,22567
95972,22545
95973,22522
95974,22498
95975,22474
95976,22450
95977,22425
95978,22400
95979,22375
95980,22349
95981,22322
95982,22296
95983,22268
95984,22241
95985,22213
95986,22184
95987,22156
95988,22127
95989,22097
95990,22067
95991,22037
95992,22006
95993,21975
95994,21943
95995,21911
95996,21878
95997,21846
95998,21812
95999,21779
96000,21745
96001,21710
96002,21676
96003,21640
96004,21605
96005,21569
96006,21532
96007,21496
96008,21459
96009,21421
96010,21383
96011,21345
96012,21306
96013,21267
96014,21227
96015,21187
96016,21147
96017,21107
96018,21065
96019,21024
96020,20982
96021,20940
96022,20897
96023,20854
96024,20811
96025,20767
96026,20723
96027,20679
96028,20634
96029,20589
96030,20543
96031,20497
96032,20451
96033,20404
96034,20357
96035,20309
96036,20261
96037,20213
96038,20165
96039,20116
96040,20066
96041,20017
96042,19967
96043,19916
96044,19865
96045,19814
96046,19763
96047,19711
96048,19658
96049,19606
96050,19553
96051,19500
96052,19446
96053,19392
96054,19338
96055,19283
96056,19228
96057,19172
96058,19116
96059,19060
96060,19004
96061,18947
96062,18890
96063,18832
96064,18774
96065,18716
96066,18658
96067,18599
96068,18540
96069,18480
96070,18420
96071,18360
96072,18299
96073,18238
96074,18177
96075,18115
96076,18054
96077,17991
96078,17929
96079,17866
96080,17803
96081,17739
96082,17675
96083,17611
96084,17546
96085,17482
96086,17416
96087,17351
96088,17285
96089,17219
96090,17153
96091,17086
96092,17019
96093,16952
96094,16884
96095,16816
96096,16748
96097,16679
96098,16610
96099,16541
96100,16471
96101,16402
96102,16331
96103,16261
96104,16190
96105,16119
96106,16048
96107,15976
96108,15905
96109,15832
96110,15760
96111,15687
96112,15614
96113,15541
96114,15467
96115,15393
96116,15319
96117,15245
96118,15170
96119,15095
96120,15020
96121,14944
96122,14868
96123,14792
96124,14716
96125,14639
96126,14562
96127,14485
96128,14408
96129,14330
96130,14252
96131,14174
96132,14096
96133,14017
96134,13938
96135,13859
96136,13779
96137,13699
96138,13619
96139,13539
96140,13459
96141,13378
96142,13297
96143,13216
96144,13134
96145,13052
96146,12970
96147,12888
96148,12806
96149,12723
96150,12640
96151,12557
96152,12474
96153,12390
96154,12307
96155,12222
96156,12138
96157,12054
96158,11969
96159,11884
96160,11799
96161,11714
96162,11628
96163,11542
96164,11456
96165,11370
96166,11284
96167,11197
96168,11110
96169,11023
96170,10936
96171,10849
96172,10761
96173,10673
96174,10585
96175,10497
96176,10409
96177,10320
96178,10231
96179,10142
96180,10053
96181,9964
96182,9875
96183,9785
96184,9695
96185,9605
96186,9515
96187,9424
96188,9334
96189,9243
96190,9152
96191,9061
96192,8970
96193,8878
96194,8787
96195,8695
96196,8603
96197,8511
96198,8419
96199,8327
96200,8234
96201,8142
96202,8049
96203,7956
96204,7863
96205,7769
96206,7676
96207,7583
96208,7489
96209,7395
96210,7301
96211,7207
96212,7113
96213,7019
96214,6924
96215,6830
96216,6735
96217,6640
96218,6545
96219,6450
96220,6355
96221,6260
96222,6164
96223,6069
96224,5973
96225,5877
96226,5781
96227,5686
96228,5589
96229,5493
96230,5397
96231,5301
96232,5204
96233,5108
96234,5011
96235,4914
96236,4817
96237,4721
96238,4624
96239,4526
96240,4429
96241,4332
96242,4235
96243,4137
96244,4040
96245,3942
96246,3845
96247,3747
96248,3649
96249,3551
96250,3453
96251,3355
96252,3257
96253,3159
96254,3061
96255,2963
96256,2865
96257,2766
96258,2668
96259,2570
96260,2471
96261,2373
96262,2274
96263,2176
96264,2077
96265,1978
96266,1880
96267,1781
96268,1682
96269,1583
96270,1485
96271,1386
96272,1287
96273,1188
96274,1089
96275,990
96276,891
96277,792
96278,693
96279,594
96280,495
96281,396
96282,297
96283,198
96284,99
96285,0
96286,-99
96287,-198
96288,-297
96289,-396
96290,-495
96291,-594
96292,-693
96293,-792
96294,-891
96295,-990
96296,-1089
96297,-1188
96298,-1287
96299,-1386
96300,-1485
96301,-1583
96302,-1682
96303,-1781
96304,-1880
96305,-1978
96306,-2077
96307,-2176
96308,-2274
96309,-2373
96310,-2471
96311,-2570
96312,-2668
96313,-2766
96314,-2865
96315,-2963
96316,-3061
96317,-3159
96318,-3257
96319,-3355
96320,-3453
96321,-3551
96322,-3649
96323,-3747
96324,-3845
96325,-3942
96326,-4040
96327,-4137
96328,-4235
96329,-4332
96330,-4429
96331,-4526
96332,-4624
96333,-4721
96334,-4817
96335,-4914
96336,-5011
96337,-5108
96338,-5204
96339,-5301
96340,-5397
96341,-5493
96342,-5589
96343,-5686
96344,-5781
96345,-5877
96346,-5973
96347,-6069
96348,-6164
96349,-6260
96350,-6355
96351,-6450
96352,-6545
96353,-6640
96354,-6735
96355,-6830
96356,-6924
96357,-7019
96358,-7113
96359,-7207
96360,-7301
96361,-7395
96362,-7489
96363,-7583
96364,-7676
96365,-7769
96366,-7863
96367,-7956
96368,-8049
96369,-8142
96370,-8234
96371,-8327
96372,-8419
96373,-8511
96374,-8603
96375,-8695
96376,-8787
96377,-8878
96378,-8970
96379,-9061
96380,-9152
96381,-9243
96382,-9334
96383,-9424
96384,-9515
96385,-9605
96386,-9695
96387,-9785
96388,-9875
96389,-9964
96390,-10053
96391,-10142
96392,-10231
96393,-10320
96394,-10409
96395,-10497
96396,-10585
96397,-10673
96398,-10761
96399,-10849
96400,-10936
96401,-11023
96402,-11110
96403,-11197
96404,-11284
96405,-11370
96406,-11456
96407,-11542
96408,-11628
96409,-11714
96410,-11799
96411,-11884
96412,-11969
96413,-12054
96414,-12138
96415,-12222
96416,-12307
96417,-12390
96418,-12474
96419,-12557
96420,-12640
96421,-12723
96422,-12806
96423,-12888
96424,-12970
96425,-13052
96426,-13134
96427,-13216
96428,-13297
96429,-13378
96430,-13459
96431,-13539
96432,-13619
96433,-13699
96434,-13779
96435,-13859
96436,-13938
96437,-14017
96438,-14096
96439,-14174
96440,-14252
96441,-14330
96442,-14408
96443,-14485
96444,-14562
96445,-14639
96446,-14716
96447,-14792
96448,-14868
96449,-14944
96450,-15020
96451,-15095
96452,-15170
96453,-15245
96454,-15319
96455,-15393
96456,-15467
96457,-15541
96458,-15614
96459,-15687
96460,-15760
96461,-15832
96462,-15905
96463,-15976
96464,-16048
96465,-16119
96466,-16190
96467,-16261
96468,-16331
96469,-16402
96470,-16471
96471,-16541
96472,-16610
96473,-16679
96474,-16748
96475,-16816
96476,-16884
96477,-16952
96478,-17019
96479,-17086
96480,-17153
96481,-17219
96482,-17285
96483,-17351
96484,-17416
96485,-17482
96486,-17546
96487,-17611
96488,-17675
96489,-17739
96490,-17803
96491,-17866
96492,-17929
96493,-17991
96494,-18054
96495,-18115
96496,-18177
96497,-18238
96498,-18299
96499,-18360
96500,-18420
96501,-18480
96502,-18540
96503,-18599
96504,-18658
96505,-18716
96506,-18774
96507,-18832
96508,-18890
96509,-18947
96510,-19004
96511,-19060
96512,-19116
96513,-19172
96514,-19228
96515,-19283
96516,-19338
96517,-19392
96518,-19446
96519,-19500
96520,-19553
96521,-19606
96522,-19658
96523,-19711
96524,-19763
96525,-19814
96526,-19865
96527,-19916
96528,-19967
96529,-20017
96530,-20066
96531,-20116
96532,-20165
96533,-20213
96534,-20261
96535,-20309
96536,-20357
96537,-20404
96538,-20451
96539,-20497
96540,-20543
96541,-20589
96542,-20634
96543,-20679
96544,-20723
96545,-20767
96546,-20811
96547,-20854
96548,-20897
96549,-20940
96550,-20982
96551,-21024
96552,-21065
96553,-21107
96554,-21147
96555,-21187
96556,-21227
96557,-21267
96558,-21306
96559,-21345
96560,-21383
96561,-21421
96562,-21459
96563,-21496
96564,-21532
96565,-21569
96566,-21605
96567,-21640
96568,-21676
96569,-21710
96570,-21745
96571,-21779
96572,-21812
96573,-21846
96574,-21878
96575,-21911
96576,-21943
96577,-21975
96578,-22006
96579,-22037
96580,-22067
96581,-22097
96582,-22127
96583,-22156
96584,-22184
96585,-22213
96586,-22241
96587,-22268
96588,-22296
96589,-22322
96590,-22349
96591,-22375
96592,-22400
96593,-22425
96594,-22450
96595,-22474
96596,-22498
96597,-22522
96598,-22545
96599,-22567
96600,-22590
96601,-22611
96602,-22633
96603,-22654
96604,-22674
96605,-22695
96606,-22714
96607,-22734
96608,-22753
96609,-22771
96610,-22789
96611,-22807
96612,-22824
96613,-22841
96614,-22858
96615,-22874
96616,-22889
96617,-22904
96618,-22919
96619,-22933
96620,-22947
96621,-22961
96622,-22974
96623,-22987
96624,-22999
96625,-23011
96626,-23022
96627,-23033
96628,-23044
96629,-23054
96630,-23063
96631,-23073
96632,-23082
96633,-23090
96634,-23098
96635,-23106
96636,-23113
96637,-23120
96638,-23126
96639,-23132
96640,-23138
96641,-23143
96642,-23147
96643,-23151
96644,-23155
96645,-23159
96646,-23162
96647,-23164
96648,-23166
96649,-23168
96650,-23169
96651,-23170
96652,-23171
96653,-23171
96654,-23170
96655,-23169
96656,-23168
96657,-23166
96658,-23164
96659,-23162
96660,-23159
96661,-23155
96662,-23151
96663,-23147
96664,-23143
96665,-23138
96666,-23132
96667,-23126
96668,-23120
96669,-23113
96670,-23106
96671,-23098
96672,-23090
96673,-23082
96674,-23073
96675,-23063
96676,-23054
96677,-23044
96678,-23033
96679,-23022
96680,-23011
96681,-22999
96682,-22987
96683,-22974
96684,-22961
96685,-22947
96686,-22933
96687,-22919
96688,-22904
96689,-22889
96690,-22874
96691,-22858
96692,-22841
96693,-22824
96694,-22807
96695,-22789
96696,-22771
96697,-22753
96698,-22734
96699,-22714
96700,-22695
96701,-22674
96702,-22654
96703,-22633
96704,-22611
96705,-22590
96706,-22567
96707,-22545
96708,-22522
96709,-22498
96710,-22474
96711,-22450
96712,-22425
96713,-22400
96714,-22375
96715,-22349
96716,-22322
96717,-22296
96718,-22268
96719,-22241
96720,-22213
96721,-22184
96722,-22156
96723,-22127
96724,-22097
96725,-22067
96726,-22037
96727,-22006
96728,-21975
96729,-21943
96730,-21911
96731,-21878
96732,-21846
96733,-21812
96734,-21779
96735,-21745
96736,-21710
96737,-21676
96738,-21640
96739,-21605
96740,-21569
96741,-21532
96742,-21496
96743,-21459
96744,-21421
96745,-21383
96746,-21345
96747,-21306
96748,-21267
96749,-21227
96750,-21187
96751,-21147
96752,-21107
96753,-21065
96754,-21024
96755,-20982
96756,-20940
96757,-20897
96758,-20854
96759,-20811
96760,-20767
96761,-20723
96762,-20679
96763,-20634
96764,-20589
96765,-20543
96766,-20497
96767,-20451
96768,-20404
96769,-20357
96770,-20309
96771,-20261
96772,-20213
96773,-20165
96774,-20116
96775,-20066
96776,-20017
96777,-19967
96778,-19916
96779,-19865
96780,-19814
96781,-19763
96782,-19711
96783,-19658
96784,-19606
96785,-19553
96786,-19500
96787,-19446
96788,-19392
96789,-19338
96790,-19283
96791,-19228
96792,-19172
96793,-19116
96794,-19060
96795,-19004
96796,-18947
96797,-18890
96798,-18832
96799,-18774
96800,-18716
96801,-18658
96802,-18599
96803,-18540
96804,-18480
96805,-18420
96806,-18360
96807,-18299
96808,-18238
96809,-18177
96810,-18115
96811,-18054
96812,-17991
96813,-17929
96814,-17866
96815,-17803
96816,-17739
96817,-17675
96818,-17611
96819,-17546
96820,-17482
96821,-17416
96822,-17351
96823,-17285
96824,-17219
96825,-17153
96826,-17086
96827,-17019
96828,-16952
96829,-16884
96830,-16816
96831,-16748
96832,-16679
96833,-16610
96834,-16541
96835,-16471
96836,-16402
96837,-16331
96838,-16261
96839,-16190
96840,-16119
96841,-16048
96842,-15976
96843,-15905
96844,-15832
96845,-15760
96846,-15687
96847,-15614
96848,-15541
96849,-15467
96850,-15393
96851,-15319
96852,-15245
96853,-15170
96854,-15095
96855,-15020
96856,-14944
96857,-14868
96858,-14792
96859,-14716
96860,-14639
96861,-14562
96862,-14485
96863,-14408
96864,-14330
96865,-14252
96866,-14174
96867,-14096
96868,-14017
96869,-13938
96870,-13859
96871,-13779
96872,-13699
96873,-13619
96874,-13539
96875,-13459
96876,-13378
96877,-13297
96878,-13216
96879,-13134
96880,-13052
96881,-12970
96882,-12888
96883,-12806
96884,-12723
96885,-12640
96886,-12557
96887,-12474
96888,-12390
96889,-12307
96890,-12222
96891,-12138
96892,-12054
96893,-11969
96894,-11884
96895,-11799
96896,-11714
96897,-11628
96898,-11542
96899,-11456
96900,-11370
96901,-11284
96902,-11197
96903,-11110
96904,-11023
96905,-10936
96906,-10849
96907,-10761
96908,-10673
96909,-10585
96910,-10497
96911,-10409
96912,-10320
96913,-10231
96914,-10142
96915,-10053
96916,-9964
96917,-9875
96918,-9785
96919,-9695
96920,-9605
96921,-9515
96922,-9424
96923,-9334
96924,-9243
96925,-9152
96926,-9061
96927,-8970
96928,-8878
96929,-8787
96930,-8695
96931,-8603
96932,-8511
96933,-8419
96934,-8327
96935,-8234
96936,-8142
96937,-8049
96938,-7956
96939,-7863
96940,-7769
96941,-7676
96942,-7583
96943,-7489
96944,-7395
96945,-7301
96946,-7207
96947,-7113
96948,-7019
96949,-6924
96950,-6830
96951,-6735
96952,-6640
96953,-6545
96954,-6450
96955,-6355
96956,-6260
96957,-6164
96958,-6069
96959,-5973
96960,-5877
96961,-5781
96962,-5686
96963,-5589
96964,-5493
96965,-5397
96966,-5301
96967,-5204
96968,-5108
96969,-5011
96970,-4914
96971,-4817
96972,-4721
96973,-4624
96974,-4526
96975,-4429
96976,-4332
96977,-4235
96978,-4137
96979,-4040
96980,-3942
96981,-3845
96982,-3747
96983,-3649
96984,-3551
96985,-3453
96986,-3355
96987,-3257
96988,-3159
96989,-3061
96990,-2963
96991,-2865
96992,-2766
96993,-2668
96994,-2570
96995,-2471
96996,-2373
96997,-2274
96998,-2176
96999,-2077
97000,-1978
97001,-1880
97002,-1781
97003,-1682
97004,-1583
97005,-1485
97006,-1386
97007,-1287
97008,-1188
97009,-1089
97010,-990
97011,-891
97012,-792
97013,-693
97014,-594
97015,-495
97016,-396
97017,-297
97018,-198
97019,-99
97020,0
97021,99
97022,198
97023,297
97024,396
97025,495
97026,594
97027,693
97028,792
97029,891
97030,990
97031,1089
97032,1188
97033,1287
97034,1386
97035,1485
97036,1583
97037,1682
97038,1781
97039,1880
97040,1978
97041,2077
97042,2176
97043,2274
97044,2373
97045,2471
97046,2570
97047,2668
97048,2766
97049,2865
97050,2963
97051,3061
97052,3159
97053,3257
97054,3355
97055,3453
97056,3551
97057,3649
97058,3747
97059,3845
97060,3942
97061,4040
97062,4137
97063,4235
97064,4332
97065,4429
97066,4526
97067,4624
97068,4721
97069,4817
97070,4914
97071,5011
97072,5108
97073,5204
97074,5301
97075,5397
97076,5493
97077,5589
97078,5686
97079,5781
97080,5877
97081,5973
97082,6069
97083,6164
97084,6260
97085,6355
97086,6450
97087,6545
97088,6640
97089,6735
97090,6830
97091,6924
97092,7019
97093,7113
97094,7207
97095,7301
97096,7395
97097,7489
97098,7583
97099,7676
97100,7769
97101,7863
97102,7956
97103,8049
97104,8142
97105,8234
97106,8327
97107,8419
97108,8511
97109,8603
97110,8695
97111,8787
97112,8878
97113,8970
97114,9061
97115,9152
97116,9243
97117,9334
97118,9424
97119,9515
97120,9605
97121,9695
97122,9785
97123,9875
97124,9964
97125,10053
97126,10142
97127,10231
97128,10320
97129,10409
97130,10497
97131,10585
97132,10673
97133,10761
97134,10849
97135,10936
97136,11023
97137,11110
97138,11197
97139,11284
97140,11370
97141,11456
97142,11542
97143,11628
97144,11714
97145,11799
97146,11884
97147,11969
97148,12054
97149,12138
97150,12222
97151,12307
97152,12390
97153,12474
97154,12557
97155,12640
97156,12723
97157,12806
97158,12888
97159,12970
97160,13052
97161,13134
97162,13216
97163,13297
97164,13378
97165,13459
97166,13539
97167,13619
97168,13699
97169,13779
97170,13859
97171,13938
97172,14017
97173,14096
97174,14174
97175,14252
97176,14330
97177,14408
97178,14485
97179,14562
97180,14639
97181,14716
97182,14792
97183,14868
97184,14944
97185,15020
97186,15095
97187,15170
97188,15245
97189,15319
97190,15393
97191,15467
97192,15541
97193,15614
97194,15687
97195,15760
97196,15832
97197,15905
97198,15976
97199,16048
97200,16119
97201,16190
97202,16261
97203,16331
97204,16402
97205,16471
97206,16541
97207,16610
97208,16679
97209,16748
97210,16816
97211,16884
97212,16952
97213,17019
97214,17086
97215,17153
97216,17219
97217,17285
97218,17351
97219,17416
97220,17482
97221,17546
97222,17611
97223,17675
97224,17739
97225,17803
97226,17866
97227,17929
97228,17991
97229,18054
97230,18115
97231,18177
97232,18238
97233,18299
97234,18360
97235,18420
